timestamp,metric_name,value,dag_run_time
2025-06-14 06:00:01,Number of Active thread local timers in QueryProfiler,4,2025-06-14 05:00:00
2025-06-14 06:00:01,Number materialized views with periodic refreshing (REFRESH),0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of materialized views currently executing a refresh,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads for background flushes in StorageBuffer,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads for background flushes in StorageBuffer running a task,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active threads for background flushes in StorageBuffer,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pools in internals of SharedMergeTree,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the thread pools in internals of SharedMergeTree running a task,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active threads in the thread pools in internals of SharedMergeTree,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of fetches in progress,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total size of remote file segments waiting to be asynchronously loaded into filesystem cache.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of open connections to Distributed Cache,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of currently used connections to Distributed Cache,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of currently allocated connections to Distributed Cache connection pool,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of currently borrowed connections to Distributed Cache connection pool,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of executed Read requests to Distributed Cache,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of executed Write requests to Distributed Cache,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of open connections to ClickHouse server from Distributed Cache,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of distributed cache registered servers,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of distributed cache registered servers in current az,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of distributed cache S3 cached clients,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active connections to ClickHouse server from Distributed Cache (not marked as cancelled because of limit),0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of IO reads are being scheduled currently,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of IO writes are being scheduled currently,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of sessions stored in the session pool for storages,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of all sessions: stored in the pool and actively used right now for storages,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of sessions stored in the session pool for disks,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of all sessions: stored in the pool and actively used right now for disks,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of sessions stored in the session pool for http hosts,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of all sessions: stored in the pool and actively used right now for http hosts,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of addresses which are used for creation connections with connection pools,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total count of addresses which are banned as faulty for creation connections with connection pools,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads currently doing filtering of mark ranges by the primary key,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads currently doing filtering of mark ranges by secondary keys,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total number of CPU slot requests are being scheduled currently,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total number of acquired CPU slots,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Total number of acquired CPU slots that are not considered competing (the first thread if fair_round_robin scheduler is in use),1,2025-06-14 05:00:00
2025-06-14 06:00:01,Value of soft limit on number of CPU slots,16,2025-06-14 05:00:00
2025-06-14 06:00:01,The number of `NoSuchKey` errors that occur when reading data from S3 cloud storage through ClickHouse disks.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for state application in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for state application in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for state application in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for drop of local tables in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for drop of local tables in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for drop of local tables in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the threadpool for drop of object in ZooKeeper in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of active threads in the threadpool for drop of object in ZooKeeper in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the threadpool for drop of object in ZooKeeper in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of running merges visible for merge coordinator.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of assigned merges in merge coordinator state.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of assigned merges in merge worker state.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of tables in the queue for local drop or detach in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of errors that occurred when attempting to drop or detach local tables in Shared Catalog.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of objects in disk metadata cache.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Remaining seconds of the license validity period.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,"State of startup scripts execution: 0 = not finished, 1 = success, 2 = failure.",0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Indicates if the server is shutting down: 0 = no, 1 = yes",0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of all failed merges since startup, including the ones that were aborted",0,2025-06-14 05:00:00
2025-06-14 06:00:01,"Number of failed merges since startup, excluding the merges that were aborted",0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the stateless worker thread pool.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of threads in the stateless worker thread pool running a task.,0,2025-06-14 05:00:00
2025-06-14 06:00:01,Number of queued or active jobs in the stateless worker thread pool.,0,2025-06-14 05:00:00
